000132,6,114.314153,22.708694,160,0.00,0,0.0,1511912992,755ED,20171129
000132,6,114.314153,22.708694,160,0.00,22,0.0,1511913291,755ED,20171129
000132,6,114.314153,22.708694,160,0.00,22,0.0,1511913597,755ED,20171129
000132,6,114.316679,22.708672,119,0.00,21,0.0,1511913598,755ED,20171129
000132,6,114.316679,22.708672,119,0.00,13,0.0,1511914176,755ED,20171129
000132,6,114.315813,22.708632,152,0.00,85,0.0,1511914282,755ED,20171129
000132,6,114.316679,22.708672,119,0.00,181,0.0,1511914402,755ED,20171129
000132,6,114.31544,22.708035,233,0.00,159,0.0,1511914702,755ED,20171129
000132,6,114.315851,22.708995,149,0.00,255,0.0,1511914762,755ED,20171129
000132,6,114.315851,22.708995,149,0.00,69,0.0,1511915063,755ED,20171129
000132,1,114.316755,22.708564,12,39.00,0,0.0,1511915268,755ED,20171129
000132,1,114.316746,22.708586,9,40.00,0,0.0,1511915274,755ED,20171129
000132,1,114.316728,22.708615,19,53.00,0,0.0,1511915281,755ED,20171129
000132,1,114.316726,22.70858,9,60.00,0,0.0,1511915290,755ED,20171129
000132,1,114.316735,22.708665,9,39.00,0,0.0,1511915301,755ED,20171129
000132,1,114.316731,22.708667,12,39.00,0,0.0,1511915311,755ED,20171129
000132,1,114.31673,22.708665,8,40.00,0,0.0,1511915319,755ED,20171129
000132,1,114.31671,22.708656,10,49.00,0,0.0,1511915326,755ED,20171129
000132,1,114.316716,22.708652,11,53.00,0,0.0,1511915335,755ED,20171129
000132,1,114.316717,22.708651,10,54.00,0,0.0,1511915340,755ED,20171129
000132,1,114.316719,22.70866,9,51.00,0,0.0,1511915345,755ED,20171129
000132,6,114.315851,22.708995,149,0.00,232,0.0,1511915762,755ED,20171129
000132,1,114.316552,22.708755,8,41.00,57.2,0.51,1511915826,755ED,20171129
000132,1,114.316759,22.708586,7,105.00,0,0.0,1511915828,755ED,20171129
000132,1,114.316745,22.708616,8,74.00,0,0.0,1511915839,755ED,20171129
000132,1,114.316732,22.70862,7,63.00,0,0.0,1511915848,755ED,20171129
000132,1,114.316734,22.708596,7,65.00,0,0.0,1511915859,755ED,20171129
000132,1,114.31673,22.708587,10,72.00,0,0.0,1511915869,755ED,20171129
000132,1,114.316721,22.70858,8,74.00,0,0.0,1511915877,755ED,20171129
000132,1,114.316732,22.708583,7,75.00,0,0.0,1511915884,755ED,20171129
000132,1,114.316726,22.708585,7,72.00,0,0.0,1511915894,755ED,20171129
000132,1,114.316724,22.708585,9,70.00,0,0.0,1511915904,755ED,20171129
000132,1,114.316722,22.708586,12,67.00,0,0.0,1511915914,755ED,20171129
000132,1,114.316722,22.708593,8,63.00,0,0.0,1511915922,755ED,20171129
000132,1,114.316721,22.708595,9,63.00,0,0.0,1511915936,755ED,20171129
000132,6,114.315851,22.708995,149,0.00,74,0.0,1511916342,755ED,20171129
000132,1,114.316689,22.708607,11,43.00,0,0.1,1511916348,755ED,20171129
000132,1,114.316678,22.708579,11,53.00,0,0.0,1511916367,755ED,20171129
000132,1,114.316803,22.708602,13,50.00,108.4,2.71,1511916377,755ED,20171129
000132,1,114.316865,22.708565,8,50.00,128.6,3.18,1511916379,755ED,20171129
000132,1,114.316957,22.708515,8,49.00,118.09,2.91,1511916384,755ED,20171129
000132,1,114.317092,22.708418,9,51.00,135.39,2.67,1511916389,755ED,20171129
000132,1,114.317217,22.708377,6,46.00,111.59,3.5,1511916394,755ED,20171129
000132,1,114.31743,22.708304,6,34.00,119.9,3.27,1511916399,755ED,20171129
000132,1,114.317523,22.708185,4,31.00,160.6,3.12,1511916404,755ED,20171129
000132,1,114.317459,22.707824,8,29.00,203.5,4.03,1511916414,755ED,20171129
000132,6,114.317333,22.707106,100,0.00,27,0.0,1511916417,755ED,20171129
000132,1,114.317352,22.707617,4,31.00,205.6,4.11,1511916419,755ED,20171129
000132,1,114.317158,22.707268,7,38.00,215.69,4.46,1511916430,755ED,20171129
000132,1,114.317223,22.706936,11,30.00,140.1,4.32,1511916440,755ED,20171129
