000132,6,114.314195,22.708706,166,0.00,0,0.0,1511829709,755ED,20171128
000132,6,114.315189,22.708223,145,0.00,197,0.0,1511830144,755ED,20171128
000132,6,114.31532,22.709148,1000,0.00,289,0.0,1511830323,755ED,20171128
000132,6,114.31532,22.709148,1000,0.00,291,0.0,1511830625,755ED,20171128
000132,6,114.31532,22.709148,1000,0.00,291,0.0,1511830929,755ED,20171128
000132,6,114.316704,22.708663,118,0.00,0,0.0,1511830931,755ED,20171128
000132,6,114.316704,22.708663,118,0.00,10,0.0,1511831485,755ED,20171128
000132,6,114.315491,22.708181,254,0.00,14,0.0,1511831829,755ED,20171128
000132,6,114.315491,22.708181,254,0.00,14,0.0,1511831863,755ED,20171128
000132,6,114.315491,22.708181,254,0.00,14,0.0,1511832186,755ED,20171128
000132,6,114.316704,22.708663,118,0.00,0,0.0,1511832188,755ED,20171128
000132,6,114.31532,22.709148,1000,0.00,143,0.0,1511832401,755ED,20171128
000132,6,114.31532,22.709148,1000,0.00,222,0.0,1511832461,755ED,20171128
000132,6,114.31532,22.709148,1000,0.00,104,0.0,1511832944,755ED,20171128
000132,6,114.31532,22.709148,1000,0.00,104,0.0,1511833088,755ED,20171128
000132,6,114.31532,22.709148,1000,0.00,104,0.0,1511833389,755ED,20171128
000132,6,114.314195,22.708706,166,0.00,98,0.0,1511833389,755ED,20171128
000132,6,114.31532,22.709148,1000,0.00,31,0.0,1511833457,755ED,20171128
000132,1,114.317121,22.708364,5,47.00,113.4,4.7,1511833531,755ED,20171128
000132,1,114.317471,22.708227,7,57.00,132.89,3.63,1511833539,755ED,20171128
000132,1,114.317496,22.707955,7,47.00,198.6,4.61,1511833548,755ED,20171128
000132,1,114.317403,22.707787,6,49.00,200.69,5.09,1511833553,755ED,20171128
000132,1,114.317224,22.707571,6,37.00,212.39,5.73,1511833558,755ED,20171128
000132,1,114.317045,22.707054,5,45.00,177.8,4.16,1511833567,755ED,20171128
000132,1,114.317199,22.706926,5,53.00,130.39,5.8,1511833572,755ED,20171128
000132,1,114.317545,22.70676,11,48.00,104.9,6.09,1511833578,755ED,20171128
000132,1,114.317924,22.706457,13,46.00,169.19,4.67,1511833588,755ED,20171128
000132,1,114.317595,22.706019,23,40.00,224,7.3,1511833598,755ED,20171128
000132,1,114.317137,22.705908,13,43.00,268.2,3.91,1511833605,755ED,20171128
000132,1,114.316854,22.706456,8,35.00,321.7,6.57,1511833615,755ED,20171128
000132,1,114.316771,22.706608,4,43.00,353.2,2.96,1511833620,755ED,20171128
000132,6,114.31496,22.70845,135,0.00,147,0.0,1511833624,755ED,20171128
000132,1,114.31689,22.706578,7,50.00,127.9,2.44,1511833629,755ED,20171128
000132,1,114.317113,22.70645,7,54.00,125,5.52,1511833634,755ED,20171128
000132,1,114.317815,22.706049,6,51.00,126.3,9.79,1511833644,755ED,20171128
000132,1,114.318245,22.70575,8,57.00,127,10.42,1511833649,755ED,20171128
000132,1,114.318712,22.705366,7,43.00,127.4,10.46,1511833655,755ED,20171128
000132,1,114.319407,22.70485,7,42.00,128.1,10.19,1511833664,755ED,20171128
000132,1,114.319812,22.704588,6,42.00,128.8,10.47,1511833669,755ED,20171128
000132,1,114.320455,22.704121,3,46.00,132,6.65,1511833679,755ED,20171128
000132,1,114.320711,22.703901,7,57.00,129.8,7.65,1511833684,755ED,20171128
000132,1,114.320944,22.703633,7,56.00,155.69,6.39,1511833689,755ED,20171128
000132,1,114.320986,22.703375,8,53.00,182.69,6.26,1511833694,755ED,20171128
000132,1,114.320735,22.702964,8,54.00,205.5,9.45,1511833699,755ED,20171128
000132,1,114.320387,22.70259,5,59.00,218.89,6.25,1511833705,755ED,20171128
000132,1,114.320146,22.702545,4,53.00,287.39,5.68,1511833710,755ED,20171128
000132,1,114.319397,22.70302,7,51.00,304.79,11.3,1511833720,755ED,20171128
000132,1,114.318889,22.703372,7,50.00,304.1,12.13,1511833725,755ED,20171128
000132,1,114.318413,22.703695,7,47.00,304.6,11.93,1511833730,755ED,20171128
000132,1,114.317407,22.704154,6,54.00,294.1,11.04,1511833740,755ED,20171128
000132,1,114.316667,22.704456,6,55.00,283.79,10.92,1511833749,755ED,20171128
000132,1,114.315975,22.704558,6,56.00,282.1,12.36,1511833755,755ED,20171128
000132,1,114.31542,22.70468,6,56.00,283.2,11.83,1511833760,755ED,20171128
000132,1,114.314514,22.704844,5,52.00,281.2,8.77,1511833769,755ED,20171128
000132,1,114.3141,22.704946,5,50.00,280.39,5.87,1511833775,755ED,20171128
000132,1,114.313743,22.704904,8,50.00,265.79,3.45,1511833784,755ED,20171128
000132,1,114.313613,22.704446,6,44.00,193.5,7.27,1511833791,755ED,20171128
000132,1,114.313447,22.703874,9,42.00,194.39,8.3,1511833799,755ED,20171128
000132,1,114.313343,22.703259,7,43.00,192.6,11.38,1511833805,755ED,20171128
000132,1,114.31296,22.702223,7,36.00,195.19,12.17,1511833815,755ED,20171128
000132,1,114.312877,22.701613,8,42.00,193.1,13.2,1511833820,755ED,20171128
000132,1,114.312619,22.700542,9,43.00,192.19,13.61,1511833829,755ED,20171128
000132,1,114.312504,22.699904,12,52.00,192.6,11.16,1511833836,755ED,20171128
000132,1,114.312253,22.69889,10,56.00,191.5,12.11,1511833845,755ED,20171128
000132,1,114.31214,22.69838,7,52.00,192.39,11.95,1511833850,755ED,20171128
000132,1,114.312016,22.697869,7,46.00,195.1,11.62,1511833855,755ED,20171128
000132,1,114.311756,22.69752,5,41.00,206.5,9.37,1511833860,755ED,20171128
000132,1,114.311397,22.696936,5,38.00,215.69,8.15,1511833869,755ED,20171128
000132,1,114.311128,22.696614,5,34.00,217.19,8.79,1511833874,755ED,20171128
000132,1,114.310895,22.696286,5,40.00,220.6,9.18,1511833879,755ED,20171128
000132,1,114.310554,22.69601,9,25.00,228.69,10.81,1511833884,755ED,20171128
000132,1,114.309969,22.695602,7,29.00,236.3,10.31,1511833890,755ED,20171128
000132,1,114.309617,22.695342,5,34.00,224.8,9.35,1511833895,755ED,20171128
000132,6,114.312444,22.692031,533,0.00,121,0.0,1511833899,755ED,20171128
000132,1,114.309453,22.694909,4,37.00,187.89,10.3,1511833900,755ED,20171128
000132,1,114.309419,22.693813,9,41.00,180.89,12.82,1511833910,755ED,20171128
000132,1,114.309488,22.692644,6,57.00,180,12.02,1511833920,755ED,20171128
000132,1,114.309461,22.691884,4,57.00,186.6,6.78,1511833930,755ED,20171128
000132,1,114.308987,22.691722,7,55.00,265.89,6.41,1511833941,755ED,20171128
000132,1,114.308364,22.691753,7,63.00,277.89,7.04,1511833950,755ED,20171128
000132,1,114.307866,22.691398,8,70.00,243,10.17,1511833955,755ED,20171128
000132,1,114.307403,22.691395,10,71.00,263.6,9.01,1511833960,755ED,20171128
000132,1,114.307037,22.691537,8,68.00,270.6,8.21,1511833965,755ED,20171128
000132,1,114.306763,22.691597,8,72.00,264.1,5.75,1511833970,755ED,20171128
000132,1,114.306166,22.691642,7,52.00,237,5.62,1511833980,755ED,20171128
000132,1,114.306028,22.691403,6,55.00,188.6,5.38,1511833985,755ED,20171128
000132,1,114.305977,22.690891,8,51.00,190.39,3.85,1511833995,755ED,20171128
000132,1,114.305818,22.69066,13,51.00,209.69,0.92,1511834005,755ED,20171128
000132,1,114.305869,22.690597,7,61.00,246.69,1.86,1511834010,755ED,20171128
000132,1,114.305855,22.690482,8,83.00,176.69,3.05,1511834015,755ED,20171128
000132,1,114.305776,22.690209,9,84.00,212,2.46,1511834025,755ED,20171128
000132,1,114.305703,22.69022,6,68.00,0,0.0,1511834034,755ED,20171128
000132,1,114.305693,22.690208,9,64.00,0,0.0,1511834040,755ED,20171128
000132,1,114.305712,22.690223,8,60.00,0,0.0,1511834051,755ED,20171128
000132,1,114.305706,22.690224,8,61.00,0,0.0,1511834061,755ED,20171128
000132,1,114.305713,22.690226,10,61.00,0,0.0,1511834071,755ED,20171128
000132,1,114.305724,22.690229,7,60.00,0,0.0,1511834079,755ED,20171128
000132,1,114.305729,22.690234,9,60.00,0,0.0,1511834086,755ED,20171128
000132,6,114.305196,22.688713,171,0.00,175,0.0,1511834452,755ED,20171128
000132,1,114.305729,22.690233,42,61.00,0,0.0,1511834703,755ED,20171128
000132,1,114.30573,22.690236,46,60.00,0,0.0,1511834722,755ED,20171128
000132,1,114.305731,22.690235,12,62.00,0,0.0,1511834737,755ED,20171128
000132,1,114.305804,22.690616,19,66.00,353.29,2.92,1511834756,755ED,20171128
000132,1,114.305851,22.690687,9,65.00,45,2.29,1511834758,755ED,20171128
000132,1,114.305942,22.690665,8,61.00,101,1.8,1511834763,755ED,20171128
000132,1,114.306017,22.690747,9,52.00,38.09,2.97,1511834768,755ED,20171128
000132,1,114.306088,22.690774,12,56.00,29.39,2.22,1511834773,755ED,20171128
000132,1,114.306189,22.690983,16,55.00,23.5,3.09,1511834779,755ED,20171128
000132,1,114.306069,22.691211,17,48.00,358.7,0.98,1511834789,755ED,20171128
000132,1,114.306037,22.691244,18,58.00,0,0.03,1511834798,755ED,20171128
000132,1,114.306115,22.691368,17,56.00,9.69,2.8,1511834803,755ED,20171128
000132,1,114.30606,22.691546,14,50.00,352.39,3.87,1511834808,755ED,20171128
000132,1,114.305963,22.691679,10,47.00,317.29,3.84,1511834813,755ED,20171128
000132,1,114.30573,22.691687,10,54.00,269.39,4.72,1511834818,755ED,20171128
000132,1,114.305409,22.691687,8,60.00,272.5,6.47,1511834823,755ED,20171128
000132,1,114.305065,22.691622,5,63.00,269.2,7.47,1511834828,755ED,20171128
000132,1,114.304648,22.691636,5,53.00,271.2,8.03,1511834833,755ED,20171128
000132,1,114.303956,22.691682,9,67.00,270.89,5.44,1511834843,755ED,20171128
000132,1,114.303784,22.691779,4,70.00,0,0.0,1511834853,755ED,20171128
000132,1,114.303785,22.691799,8,75.00,0,0.0,1511834863,755ED,20171128
000132,1,114.303943,22.692146,7,68.00,2.29,4.14,1511834873,755ED,20171128
000132,1,114.303961,22.69232,4,68.00,359.2,3.3,1511834878,755ED,20171128
000132,1,114.303944,22.692616,10,72.00,334.2,1.22,1511834889,755ED,20171128
000132,1,114.303944,22.69264,7,66.00,163.3,0.3,1511834898,755ED,20171128
000132,1,114.303995,22.692604,9,69.00,140.39,0.34,1511834907,755ED,20171128
000132,1,114.303961,22.69261,8,65.00,124.8,0.28,1511834913,755ED,20171128
000132,1,114.30402,22.69258,11,67.00,161.6,0.38,1511834923,755ED,20171128
000132,1,114.304034,22.692578,7,68.00,149.89,0.37,1511834928,755ED,20171128
000132,1,114.304026,22.692585,7,68.00,0,0.07,1511834933,755ED,20171128
000132,1,114.30406,22.692605,11,70.00,50.79,0.36,1511834938,755ED,20171128
000132,1,114.304008,22.692625,10,68.00,353.1,0.2,1511834943,755ED,20171128
000132,1,114.303964,22.692554,9,72.00,219.5,0.2,1511834948,755ED,20171128
000132,1,114.303974,22.692594,10,77.00,73.9,0.61,1511834953,755ED,20171128
000132,1,114.304009,22.692586,7,74.00,114.8,0.28,1511834958,755ED,20171128
000132,1,114.303994,22.692597,14,74.00,136,0.84,1511834968,755ED,20171128
000132,1,114.303947,22.692608,19,71.00,286.5,0.4,1511834973,755ED,20171128
000132,1,114.303898,22.692747,14,81.00,321.7,0.61,1511834983,755ED,20171128
000132,1,114.30387,22.692677,14,75.00,278,0.57,1511834993,755ED,20171128
000132,1,114.303912,22.692622,14,77.00,156.3,0.62,1511834998,755ED,20171128
000132,1,114.303916,22.692631,17,77.00,0,0.0,1511835003,755ED,20171128
000132,1,114.303925,22.69265,18,76.00,0,0.0,1511835008,755ED,20171128
000132,1,114.303956,22.692631,14,76.00,0,0.0,1511835013,755ED,20171128
000132,1,114.303949,22.69264,17,77.00,0,0.0,1511835018,755ED,20171128
000132,1,114.303923,22.692667,12,76.00,0,0.0,1511835023,755ED,20171128
000132,1,114.303933,22.692681,10,74.00,0,0.0,1511835033,755ED,20171128
000132,1,114.303932,22.692681,9,74.00,0,0.0,1511835038,755ED,20171128
000132,1,114.303939,22.692665,44,76.00,0,0.0,1511835489,755ED,20171128
000132,1,114.303969,22.692661,39,76.00,0,0.0,1511835504,755ED,20171128
000132,1,114.303969,22.692656,49,76.00,0,0.0,1511835528,755ED,20171128
000132,1,114.303976,22.692657,27,76.00,0,0.0,1511835557,755ED,20171128
000132,1,114.30396,22.692652,50,79.00,0,0.0,1511835574,755ED,20171128
000132,1,114.30397,22.692657,44,78.00,0,0.0,1511835592,755ED,20171128
000132,1,114.303974,22.692661,34,77.00,0,0.0,1511835629,755ED,20171128
000132,1,114.30398,22.692659,45,77.00,0,0.0,1511835642,755ED,20171128
000132,1,114.303973,22.692663,39,76.00,0,0.0,1511835660,755ED,20171128
000132,1,114.303969,22.692663,29,76.00,0,0.0,1511835679,755ED,20171128
000132,1,114.303962,22.692661,48,77.00,0,0.0,1511835691,755ED,20171128
000132,1,114.303961,22.692666,23,75.00,0,0.0,1511835728,755ED,20171128
000132,1,114.30396,22.692665,31,75.00,0,0.0,1511835739,755ED,20171128
000132,1,114.303951,22.692665,47,77.00,0,0.0,1511835750,755ED,20171128
000132,1,114.303949,22.692667,48,76.00,0,0.0,1511835760,755ED,20171128
000132,1,114.303945,22.692671,20,76.00,0,0.0,1511835778,755ED,20171128
000132,1,114.303943,22.692672,29,76.00,0,0.0,1511835788,755ED,20171128
000132,1,114.303944,22.692673,55,76.00,0,0.0,1511835819,755ED,20171128
000132,1,114.303942,22.692672,14,75.00,0,0.0,1511835832,755ED,20171128
000132,1,114.303934,22.692565,7,78.00,194.5,2.41,1511835842,755ED,20171128
000132,1,114.303928,22.692544,7,79.00,194.6,2.37,1511835843,755ED,20171128
000132,1,114.303931,22.692274,8,78.00,180.1,3.96,1511835850,755ED,20171128
000132,1,114.303966,22.691961,4,65.00,204.5,3.26,1511835859,755ED,20171128
000132,1,114.30395,22.691834,10,45.00,185.39,1.66,1511835870,755ED,20171128
000132,1,114.303866,22.691797,10,44.00,298.29,0.15,1511835879,755ED,20171128
000132,1,114.303709,22.69177,5,57.00,197.89,2.47,1511835884,755ED,20171128
000132,1,114.303679,22.691685,8,58.00,198,2.47,1511835888,755ED,20171128
000132,1,114.303422,22.691621,8,59.00,268.89,4.65,1511835895,755ED,20171128
000132,1,114.302952,22.691644,10,71.00,261.5,4.58,1511835904,755ED,20171128
000132,1,114.302673,22.691617,9,67.00,269.1,5.94,1511835909,755ED,20171128
000132,1,114.302398,22.691621,7,65.00,269.1,5.24,1511835914,755ED,20171128
000132,1,114.302167,22.691623,5,62.00,271.39,3.8,1511835919,755ED,20171128
000132,1,114.302047,22.691611,4,63.00,268.7,2.1,1511835924,755ED,20171128
000132,1,114.301869,22.691615,5,56.00,269.7,3.91,1511835934,755ED,20171128
000132,1,114.30126,22.691611,5,55.00,270.89,7.19,1511835944,755ED,20171128
000132,1,114.300494,22.691544,14,65.00,266.2,8.54,1511835954,755ED,20171128
000132,1,114.300125,22.691559,9,72.00,267.6,8.09,1511835959,755ED,20171128
000132,1,114.299703,22.691551,5,65.00,269.29,8.3,1511835964,755ED,20171128
000132,1,114.29928,22.691555,3,65.00,270.1,8.64,1511835969,755ED,20171128
000132,1,114.298519,22.691511,4,66.00,268.2,8.18,1511835978,755ED,20171128
000132,1,114.29821,22.691545,4,70.00,269.2,7.15,1511835983,755ED,20171128
